name,model_type,test_MeanSquaredError,test_MeanAbsolutePercentageError,test_MeanSquaredErrorHighChangeIntervals,Mean test time per sample (ms)
tft_2025-02-06_16-15-50,tft,0.325708640840127,1.8416707486911303,0.6538507015130347,2.2499816294502266
tft_2025-02-06_16-14-57,tft,0.2835549241001145,1.1843669617926578,0.575888112829614,2.2309718856021115
nhits_2025-02-06_16-14-52,nhits,0.6672417524243639,2.2853993840273064,1.4126330652929129,0.8405949370197171
tft_2025-02-06_16-13-57,tft,0.3445573895021078,1.1281981072287537,0.870250273786106,2.2003224869842266
nhits_2025-02-06_16-13-40,nhits,0.6567817024730092,2.071062342861268,1.4102252986761714,0.8345336750950045
tft_2025-02-06_16-13-04,tft,0.2880958626023623,1.4569140863859082,0.5671761882084629,2.228810044143663
nhits_2025-02-06_16-12-22,nhits,0.691283675654774,2.605881977837388,1.4932339777175665,0.8418940717492567
tft_2025-02-06_16-12-05,tft,0.3905939076251964,1.8212625359347872,0.7788183067471109,2.2045879867737708
tft_2025-02-06_16-11-08,tft,0.3872754955157812,2.404555921390735,0.7691100351663114,2.2122683739551654
nhits_2025-02-06_16-11-12,nhits,0.6823447790370686,1.7807620984701138,1.4250084207828102,0.8435477459769877
tft_2025-02-06_16-09-59,tft,0.2773371273714046,1.6717989567809337,0.6228654619796302,2.234325318566293
nhits_2025-02-06_16-09-53,nhits,0.6808343064796774,2.2549298839222174,1.484945111440287,0.8443925903676569
tft_2025-02-06_16-08-59,tft,0.2540703385579966,1.0979544245240855,0.5912212948997988,2.227506499327814
nhits_2025-02-06_16-08-35,nhits,0.6829563491523499,2.254629170002225,1.4191690333155964,0.8393273772219259
tft_2025-02-06_16-08-05,tft,0.4311064881431692,2.3407273282174588,0.9322596438164106,2.2299410136954863
nhits_2025-02-06_16-07-19,nhits,0.6586939100523262,2.022555098533727,1.3938941239352898,0.8451357424316351
tft_2025-02-06_16-07-10,tft,0.2671426942773215,0.9487839793325016,0.5859461839788334,2.2508121436209323
tft_2025-02-06_16-06-08,tft,0.2959670763551176,2.283052699411282,0.7488801086186458,2.237241455327595
nhits_2025-02-06_16-06-06,nhits,0.6687609905574958,2.1553649819872978,1.45557272465947,0.84298711622615
tft_2025-02-06_16-05-13,tft,0.2693223849899706,1.309290970541301,0.683293879293271,2.230672653326217
nhits_2025-02-06_16-04-52,nhits,0.723883715672391,2.6526258999671306,1.621187506146445,0.8049728784738752
tft_2025-02-06_16-04-21,tft,0.3664752201882312,0.8809249823627282,0.8089666176518243,2.193604360627549
nhits_2025-02-06_16-03-35,nhits,0.6844998405203465,1.840610823189109,1.4453626581330337,0.8419937239793103
tft_2025-02-06_16-03-28,tft,0.2596520445926552,1.1167591647857649,0.5749449622316515,2.2382643457282994
tft_2025-02-06_16-02-35,tft,0.3943982394881707,1.7454572105183004,0.741241987753318,2.1913043280487017
nhits_2025-02-06_16-02-19,nhits,0.7069908735717055,1.6821478621569894,1.4342730121116851,0.8365019038795968
tft_2025-02-06_16-01-41,tft,0.3117398759301319,1.6924095502212646,0.8796483433919892,2.2417221954354396
nhits_2025-02-06_16-01-01,nhits,0.6770821461674894,2.5286405281560143,1.460456090705175,0.8523569280362647
tft_2025-02-06_16-00-45,tft,0.2932487120369175,2.3430208086229696,0.7057697395353673,2.2454149685228417
tft_2025-02-06_15-59-51,tft,0.2908679701635031,1.009961815506136,0.6527440511654481,2.1951818302788237
nhits_2025-02-06_15-59-48,nhits,0.6751616846164117,2.2487247943765736,1.460065403310449,0.846117313074715
tft_2025-02-06_15-58-57,tft,0.2746070257180379,0.9248444177908248,0.6446546726597246,2.2308337592693697
nhits_2025-02-06_15-58-32,nhits,0.6763652536666783,1.9330828253720096,1.4330189807435765,0.8388396059555928
tft_2025-02-06_15-58-02,tft,0.2953345828632011,0.9652791113253392,0.6821763115675131,2.2808674451373423
nhits_2025-02-06_15-57-17,nhits,0.7375470360212701,1.573588759293235,1.480361950060381,0.8553092615664616
tft_2025-02-06_15-57-08,tft,0.2791171055177442,1.9082180193442944,0.5895417712140931,2.311911483002288
tft_2025-02-06_15-56-15,tft,0.2989185273666634,1.0361344222195974,0.658217592488844,2.2779805566686804
nhits_2025-02-06_15-55-51,nhits,0.6837055775371403,2.2776061545860102,1.4945792347876194,0.8375122083250977
transformer_2025-02-06_15-55-39,transformer,0.6033345813951232,1.3569095478003286,1.3703338651530883,0.8878957989918606
tft_2025-02-06_15-55-20,tft,0.2654814613953127,1.258024258230735,0.6372209582138463,2.3238131085701306
transformer_2025-02-06_15-54-54,transformer,0.6065640599421944,1.2803173951636082,1.381667377232984,0.8218505512684813
nhits_2025-02-06_15-54-30,nhits,0.6712943732318175,2.133479906075866,1.407252643624478,0.8484080510066293
tft_2025-02-06_15-54-16,tft,0.627425026935715,1.5885660668640815,1.3385890175391562,2.300621321915513
transformer_2025-02-06_15-54-11,transformer,0.6039361303626762,1.3677124025017775,1.374513774352342,0.8380963109776643
transformer_2025-02-06_15-53-20,transformer,0.5840641121142799,1.235590577354012,1.3329347894300323,0.8515133975011766
tft_2025-02-06_15-53-14,tft,0.2970803666707743,1.1803638574120132,0.6927305569230275,2.275660150277111
