name,model_type,test_MeanSquaredError,test_MeanAbsolutePercentageError,test_MeanSquaredErrorHighChangeIntervals,Mean test time per sample (ms)
nhits_2025-02-06_15-20-31,nhits,0.4784398703692888,1.1177632719624468,1.243403074528649,0.8270652107227489
lstm_2025-02-06_15-20-17,lstm,0.8663049887990816,5.19080500283116,1.285504338314617,0.8110347346824301
tcn_2025-02-06_15-20-12,tcn,1.0065376877799972,0.9784396804749468,1.9706004510808757,0.8289998139985991
transformer_2025-02-06_15-20-07,transformer,0.6362171933673066,0.8615856462403131,1.420185836478862,0.9117977079146964
tft_2025-02-06_15-20-04,tft,0.5157490881301849,1.0412054499830268,1.248321315641407,0.9992129433795316
deepar_2025-02-06_15-20-01,deepar,1.4590102975816266,6.778252261820927,2.3891921034945316,0.9367494808171716
nhits_2025-02-06_15-19-48,nhits,0.4811625807244485,1.4148799554917202,1.23076988813185,0.822858380206177
lstm_2025-02-06_15-19-40,lstm,0.6871948292350354,3.8566270205562505,1.237164039702601,0.8192375619107348
tcn_2025-02-06_15-19-38,tcn,1.0469541290551947,0.9113052545099828,2.0404749319287276,0.8215798998770811
tft_2025-02-06_15-19-24,tft,0.4876990247063292,1.599702722783816,1.1639798468212932,0.957046402261004
deepar_2025-02-06_15-19-22,deepar,1.2515856742003797,5.448263070276614,2.0942456401777063,0.9532895525131384
transformer_2025-02-06_15-19-15,transformer,0.627529532558501,0.8236433712787737,1.4163097059263423,0.8963676086148185
nhits_2025-02-06_15-19-11,nhits,0.4873871005787649,1.2175688000868448,1.2407219964932696,0.8183528750163057
tcn_2025-02-06_15-19-05,tcn,1.0476467170842547,0.9271091034928228,2.0451772339909757,0.8320984282933385
lstm_2025-02-06_15-19-04,lstm,1.1417154060572583,6.826333077158535,1.31539998576379,0.7884975760946493
tft_2025-02-06_15-18-45,tft,0.4750176186470696,0.9121245597012876,1.16623540967892,0.8812337184844115
deepar_2025-02-06_15-18-43,deepar,1.5676830823048875,6.139564130647317,1.7283938034593531,0.8336949841026454
nhits_2025-02-06_15-18-35,nhits,0.4842841304500546,0.9740132199488508,1.2167675353241951,0.8197577403443853
tcn_2025-02-06_15-18-32,tcn,1.006089549392307,1.318997781420408,1.941525410663355,0.8246576842254081
transformer_2025-02-06_15-18-28,transformer,0.6252936020439614,0.785139533722931,1.4082530411076426,0.9083781677210118
lstm_2025-02-06_15-18-27,lstm,0.9332028093985564,5.695365936311066,1.584501967421434,0.8222695401943553
deepar_2025-02-06_15-18-05,deepar,2.0031173519846264,8.59922591461486,2.9290743593126685,0.8301511618887525
tft_2025-02-06_15-18-02,tft,0.5121097589090651,0.8722443341477552,1.2344865655803272,0.923848818139652
tcn_2025-02-06_15-17-59,tcn,1.0583219433816495,0.923746164526392,2.0558947163893833,0.8184543882241792
nhits_2025-02-06_15-17-57,nhits,0.4829069161473806,1.342337171620122,1.2591414381465047,0.8219864552892993
lstm_2025-02-06_15-17-51,lstm,0.9943671510004736,6.094052853260205,1.288174347323376,0.8191961266310014
transformer_2025-02-06_15-17-39,transformer,0.6203182361237685,0.8582471836759176,1.4100655836258285,0.879802620348037
tcn_2025-02-06_15-17-26,tcn,1.0147793015933035,0.9143216600527072,1.9919290729047936,0.8173328881506877
deepar_2025-02-06_15-17-26,deepar,1.957027290050399,7.762526075515459,2.173096584775591,0.9347709953365728
tft_2025-02-06_15-17-20,tft,0.4908323358666989,1.187557559204517,1.2452532221302008,1.003634181026074
nhits_2025-02-06_15-17-19,nhits,0.4825786925307213,1.02557884385157,1.231327718044186,0.8324897214484489
lstm_2025-02-06_15-17-14,lstm,0.837532925457873,3.393994439870511,2.068521747420794,0.7865847152707827
tcn_2025-02-06_15-16-53,tcn,1.0060641921684257,0.9598182821816812,1.9716413441917369,0.8200402788417724
transformer_2025-02-06_15-16-52,transformer,0.6275538347438514,1.104972221419651,1.4133118590834648,0.8638442289131834
deepar_2025-02-06_15-16-48,deepar,1.4046483291796328,6.70211134419185,1.9412795051885956,0.8153013756398655
nhits_2025-02-06_15-16-39,nhits,0.4905680750578897,1.123986734251217,1.2153539906931128,0.832044044533349
tft_2025-02-06_15-16-38,tft,0.4979939165725257,0.8749840661614975,1.200634063638848,0.9503055225743358
lstm_2025-02-06_15-16-37,lstm,0.8479257381219936,3.789332190195025,1.220284151592133,0.8174692554508939
tcn_2025-02-06_15-16-20,tcn,1.028171112744554,0.9197007026225918,2.0167259366909485,0.8246025303974176
deepar_2025-02-06_15-16-10,deepar,1.050467686050981,5.43295867165509,1.8315316867784983,0.8365985141862231
transformer_2025-02-06_15-16-05,transformer,0.6314448888085669,1.000916018903531,1.4125974165849886,0.8683814638582489
lstm_2025-02-06_15-16-01,lstm,0.5960013373532183,2.5463390878321515,1.2803988493503966,0.8133557582240732
nhits_2025-02-06_15-16-00,nhits,0.4732211203992438,1.368443102778996,1.222696225889099,0.8126306857275383
tft_2025-02-06_15-15-59,tft,0.6963765674724464,0.9117889052057754,1.7785767245451514,0.9206859854614492
tcn_2025-02-06_15-15-47,tcn,1.0392269579668767,0.9420263666931098,2.034447094064569,0.8324655344533493
deepar_2025-02-06_15-15-31,deepar,1.227558188330566,5.245949095190591,1.9430479586424312,0.934853784196898
lstm_2025-02-06_15-15-24,lstm,0.9302258266763752,5.689112121410654,1.3487985507547788,0.7879521466715409
nhits_2025-02-06_15-15-23,nhits,0.4810171667308412,1.349028166354111,1.2721335607320745,0.8304844681850022
transformer_2025-02-06_15-15-20,transformer,0.6389460929046398,0.908155110265954,1.417775077069238,0.8955705918066794
tft_2025-02-06_15-15-18,tft,0.4926985099249646,0.8392623830294573,1.193358702931639,0.979018840900696
tcn_2025-02-06_15-15-14,tcn,1.026916647118495,0.9190101151031124,2.0145428906940124,0.8295882088334664
deepar_2025-02-06_15-14-53,deepar,5.109931058820619,17.917753166470533,5.980544924876636,0.8331790652192768
lstm_2025-02-06_15-14-48,lstm,1.0951314169763116,5.722505443924268,1.379115397707955,0.8167342428127519
nhits_2025-02-06_15-14-46,nhits,0.4954254913258061,0.9894761846953148,1.2391304257952738,0.8236961027183343
tcn_2025-02-06_15-14-40,tcn,1.0198947794671247,0.930637988897692,1.9894394749794837,0.825521351097871
tft_2025-02-06_15-14-36,tft,0.5119294425439058,0.8093953690490205,1.2217783425633415,0.9849889353965708
transformer_2025-02-06_15-14-30,transformer,0.6191068308141007,0.845973276742697,1.3987710440225436,0.8921529044923575
deepar_2025-02-06_15-14-15,deepar,1.256477993864206,5.906280569516853,1.9043808779458449,0.8622309728942411
lstm_2025-02-06_15-14-11,lstm,0.7575828870966325,4.1606175091808595,1.3008490267328157,0.8172746026016715
nhits_2025-02-06_15-14-06,nhits,0.4976601377170939,0.9193202046209168,1.2450410099141924,0.8183946437619226
tcn_2025-02-06_15-14-06,tcn,1.0280166538538686,1.2205051423259328,1.9734580799594317,0.8197508211654928
tft_2025-02-06_15-13-55,tft,0.4881328571004478,0.9649472561581832,1.2351558142093877,0.9085512293688476
transformer_2025-02-06_15-13-42,transformer,0.6536145403422298,1.0841906377182609,1.4257569326049813,0.8791349573380044
deepar_2025-02-06_15-13-35,deepar,1.317760344251968,5.969874237617679,2.2334523997626157,0.9411366396795604
lstm_2025-02-06_15-13-34,lstm,0.8070407161778038,2.7463379693547587,1.533463892399484,0.8173782245048782
tcn_2025-02-06_15-13-33,tcn,1.0029669373232633,1.0650431093622317,1.959713067551288,0.8110270092306692
nhits_2025-02-06_15-13-31,nhits,0.4717578068628782,1.3303871282116058,1.1981384046231809,0.8220607626830678
tft_2025-02-06_15-13-14,tft,0.5691252440078373,1.0920596231454014,1.371459047777129,0.8857780331483736
deepar_2025-02-06_15-12-58,deepar,1.465557598349294,4.4652953985832395,2.5223828969092987,0.7963376896231985
tcn_2025-02-06_15-12-59,tcn,1.0244917661612725,1.507423558426621,1.9453782134266624,0.8226341779922586
lstm_2025-02-06_15-12-58,lstm,1.1238892016714976,5.473929978589269,1.416648812365071,0.8220103478816616
nhits_2025-02-06_15-12-55,nhits,0.481442163494369,1.0828043758767123,1.2635376375509704,0.8274072623999832
transformer_2025-02-06_15-12-50,transformer,0.6297492184275489,0.8966247468259105,1.4087094729477123,0.9086994694836455
tft_2025-02-06_15-12-33,tft,0.6565241664628906,1.1493412293954912,1.6797906415382415,0.960902845406014
tcn_2025-02-06_15-12-25,tcn,0.9922936411117824,1.2736108643121609,1.9317343049782547,0.8288295891926721
lstm_2025-02-06_15-12-21,lstm,0.6168515351617734,1.196086093024603,1.2063926307709694,0.8210716752425942
deepar_2025-02-06_15-12-20,deepar,1.4389714181282718,5.004333278681042,2.156398298024832,0.8529461477228137
nhits_2025-02-06_15-12-17,nhits,0.500101615319977,0.8940553144799891,1.238531229676992,0.8212196290531122
transformer_2025-02-06_15-12-03,transformer,0.6308492196416435,0.9432988411885304,1.4151048657557614,0.8579077715973566
tcn_2025-02-06_15-11-52,tcn,1.0088839189300465,0.993366525623936,1.9718281333108585,0.8284646031611106
tft_2025-02-06_15-11-49,tft,0.4761913793465673,0.944695451813929,1.2108735910889892,0.9985530810892737
lstm_2025-02-06_15-11-44,lstm,0.6220197124695442,1.7715933129715369,1.7480436916334892,0.7919271669500625
deepar_2025-02-06_15-11-41,deepar,1.4766551547111375,7.289156880277099,2.2362559081247793,0.9471428840209152
nhits_2025-02-06_15-11-39,nhits,0.47482715137567,1.5231850273809395,1.1933896227739025,0.8361417533415357
tcn_2025-02-06_15-11-18,tcn,1.0503976917617597,0.9832431409643024,2.0598907767941044,0.8189730448624515
transformer_2025-02-06_15-11-15,transformer,0.6215997618358422,0.9783874807805552,1.4029448642038245,0.8817452351417383
tft_2025-02-06_15-11-08,tft,0.4796167839766029,0.9837587450418476,1.162115316256142,0.8806723086615962
lstm_2025-02-06_15-11-07,lstm,0.7124804585917748,1.5787954042476753,1.3884120985237074,0.8236582119427526
deepar_2025-02-06_15-11-03,deepar,1.4111568445639648,6.87037035092006,2.3969038997368832,0.8465537167799747
nhits_2025-02-06_15-10-59,nhits,0.4774198975403803,1.1441764929674934,1.2203042851419563,0.8220114123523998
tcn_2025-02-06_15-10-45,tcn,1.035520361295926,0.9619225104142765,2.033981675691086,0.8248669736068267
lstm_2025-02-06_15-10-30,lstm,0.742030456297075,3.659930824729906,1.1621734737915652,0.8189990340024614
transformer_2025-02-06_15-10-29,transformer,0.6362582413513288,1.0060376554008317,1.4165859024795997,0.8819604652178715
tft_2025-02-06_15-10-29,tft,0.4598580556529595,1.3185682546372888,1.131898378625067,0.9238141881840308
deepar_2025-02-06_15-10-26,deepar,1.6249304804299591,6.666601254123205,2.502703449502851,0.80108488040507
nhits_2025-02-06_15-10-23,nhits,0.4843638851375143,0.9581955789909468,1.2391538538552698,0.8220157455033659
tcn_2025-02-06_15-10-12,tcn,0.998545659474349,1.142047778065894,1.9488067761412111,0.8162636905336929
lstm_2025-02-06_15-09-54,lstm,0.8318972266983293,4.897770246965835,1.218248261149727,0.7795923291836553
tft_2025-02-06_15-09-49,tft,0.4499698004316046,1.5855746259019334,1.0971803913069549,1.0077266034472476
nhits_2025-02-06_15-09-48,nhits,0.484320413394376,1.4147708850121534,1.2355784541301087,0.8311501963783409
deepar_2025-02-06_15-09-47,deepar,1.293513267487662,6.577371063765189,2.6245468014443425,0.9698940917392216
transformer_2025-02-06_15-09-40,transformer,0.6206523765018596,1.1971100655482037,1.4014495637733049,0.8933172823237184
tcn_2025-02-06_15-09-39,tcn,1.0344813827591912,0.981917324364856,2.0387635851168273,0.8341733609204707
lstm_2025-02-06_15-09-17,lstm,0.5857437194388441,2.489440158443117,1.6401025652087973,0.7857741728482192
nhits_2025-02-06_15-09-12,nhits,0.4769436910865537,1.0177416778567496,1.2350139239463265,0.8215072702930865
tft_2025-02-06_15-09-10,tft,0.4705892056581945,1.007126743148552,1.1440403942702426,0.925740248540326
deepar_2025-02-06_15-09-08,deepar,1.559995307286876,7.104574794842734,2.026732931442453,0.8549653305707838
tcn_2025-02-06_15-09-05,tcn,1.042039371150625,0.8932160403433849,2.0225027500233375,0.8243739557311968
transformer_2025-02-06_15-08-52,transformer,0.608026321508733,0.7148353300895625,1.3996905535237822,0.9100062936982688
lstm_2025-02-06_15-08-40,lstm,1.0336396321374646,6.594948544955341,1.2582601975745666,0.8192193041772337
nhits_2025-02-06_15-08-36,nhits,0.4766464578398833,1.1692566676224103,1.2105103955291594,0.8176362987541024
tcn_2025-02-06_15-08-32,tcn,1.0034374301233568,0.9132507523280528,1.9773754304468336,0.8311329576213037
tft_2025-02-06_15-08-30,tft,0.5156037113691773,0.8590835651743199,1.2445965675433437,0.924642838280448
deepar_2025-02-06_15-08-30,deepar,1.562032358829245,5.703243552013906,2.470666616401171,0.8165424615811662
transformer_2025-02-06_15-08-05,transformer,0.6240545026279478,0.8817654170944199,1.402786161924472,0.8886378198919241
lstm_2025-02-06_15-08-04,lstm,1.067964378947778,5.839305516627956,1.4712568500430363,0.7893357347325444
nhits_2025-02-06_15-08-01,nhits,0.4795065732141544,1.4152564644081005,1.1905430202730654,0.8346208757089685
tcn_2025-02-06_15-07-58,tcn,1.004151719888511,0.9475571194981224,1.970689152318072,0.8334637771996544
deepar_2025-02-06_15-07-51,deepar,1.3114182943373636,6.076237389420823,2.371577112322647,0.9614032809920324
tft_2025-02-06_15-07-48,tft,0.4935556596294123,1.302019288191811,1.194788846556926,0.9816137073404344
lstm_2025-02-06_15-07-27,lstm,1.1668484251860844,7.791831835534259,1.9890988595999188,0.7964922548712368
tcn_2025-02-06_15-07-25,tcn,1.0209205972430528,0.9060901140206148,1.9962897029260815,0.8168538913245091
nhits_2025-02-06_15-07-23,nhits,0.4849752161082167,1.0163130742858888,1.2496794775080484,0.8140677047888641
transformer_2025-02-06_15-07-14,transformer,0.6272044025713795,0.862160281089307,1.4041862301945789,0.8898686693833612
deepar_2025-02-06_15-07-12,deepar,1.634846493955265,7.771356451392589,2.7748310975744506,0.9013932610354614
tft_2025-02-06_15-07-07,tft,0.4720329954704542,0.8883877443948016,1.1277492189422966,0.9744062791090182
tcn_2025-02-06_15-06-52,tcn,1.03650769133652,1.051122651407296,1.997479188377705,0.8229571356511939
lstm_2025-02-06_15-06-51,lstm,0.4838575506320065,0.9282006183835244,1.3017219450551192,0.8189904077164352
nhits_2025-02-06_15-06-40,nhits,0.4788112891234408,1.171766266661389,1.20243556656511,0.8269608035073865
deepar_2025-02-06_15-06-34,deepar,1.476952785465923,7.343969286284215,2.227664261756119,0.8371394682589851
transformer_2025-02-06_15-06-27,transformer,0.6471123550886727,0.9093711461393326,1.419460635065041,0.86462888819025
tft_2025-02-06_15-06-23,tft,0.4868704676988377,1.3160396884683194,1.2068734479757397,0.9060982548062454
tcn_2025-02-06_15-06-18,tcn,1.0191526572203846,1.2082641423625262,1.96477371756114,0.8164113449394855
lstm_2025-02-06_15-06-14,lstm,0.7250613069517532,1.916454622224965,1.9160931608707876,0.8229161543614419
nhits_2025-02-06_15-06-02,nhits,0.4808567540454873,1.472974685967328,1.1916585660879475,0.8473071186324519
deepar_2025-02-06_15-05-54,deepar,1.5328117197727855,6.939264382116746,2.3396273100699254,0.9295103421239445
tcn_2025-02-06_15-05-45,tcn,1.0287575891838918,0.927578430646902,1.999215384969021,0.8248331887490304
tft_2025-02-06_15-05-42,tft,0.7040383989681313,0.9191933026583748,1.845332853726121,0.9219006740052224
transformer_2025-02-06_15-05-38,transformer,0.6307877508399551,0.9247359194133984,1.4229818612616918,0.8728897451516003
lstm_2025-02-06_15-05-37,lstm,0.6732095576633643,2.408880873240535,1.6069516154279682,0.8200940047212117
nhits_2025-02-06_15-05-23,nhits,0.492730875202407,1.2286696723631336,1.2149361195164066,0.8203468819046417
deepar_2025-02-06_15-05-16,deepar,1.9232422376113163,6.048010314367068,2.492176291610996,0.921135368373464
tcn_2025-02-06_15-05-11,tcn,0.991527649669936,1.027626111432455,1.9507758267666933,0.8267620826125756
tft_2025-02-06_15-05-01,tft,0.522132996969438,0.8322520207753981,1.272033354862259,0.9563930454137534
lstm_2025-02-06_15-05-00,lstm,1.1367516611458643,5.543570407429327,1.8368332210822664,0.817764146715555
transformer_2025-02-06_15-04-50,transformer,0.6306863413301316,1.051565459792124,1.4113437091407866,0.8714814003452164
nhits_2025-02-06_15-04-47,nhits,0.5030333248064368,1.0453361393210578,1.2636694647632971,0.8334139121405761
deepar_2025-02-06_15-04-38,deepar,1.613114006837241,5.309773907487946,2.123828589290135,0.8072244074872083
tcn_2025-02-06_15-04-37,tcn,1.0096918459683013,0.9509543944114642,2.0015687192763876,0.8142631782023498
lstm_2025-02-06_15-04-23,lstm,0.9521331301729572,4.459650862017827,1.7166039381163276,0.7952810550951744
tft_2025-02-06_15-04-18,tft,0.4726570471714003,1.0839330589736742,1.1868013697646298,0.948896026596084
nhits_2025-02-06_15-04-08,nhits,0.4807646266749815,1.285697156643118,1.230890008967937,0.8486862470636435
tcn_2025-02-06_15-04-04,tcn,1.0178458465670583,0.922321606995452,1.9887387575304152,0.8232774958490868
transformer_2025-02-06_15-04-02,transformer,0.6238181372829936,0.9470328812917128,1.407357574419699,0.8831629877352654
deepar_2025-02-06_15-03-59,deepar,1.4063907910381956,5.824704000832125,2.3469858767301837,0.8953539337819951
lstm_2025-02-06_15-03-46,lstm,0.5426728712975724,1.1412806279290983,1.2663515427243812,0.7858370185431922
tft_2025-02-06_15-03-38,tft,0.5407048657362677,0.8234586516020336,1.2823842448035234,0.9090038900123076
tcn_2025-02-06_15-03-31,tcn,0.9981081123254032,1.1031594022297075,1.9516157176354776,0.8190713918117611
nhits_2025-02-06_15-03-31,nhits,0.4725793037370634,1.5795921439819731,1.1935486146069103,0.8309857386266789
deepar_2025-02-06_15-03-20,deepar,1.402642790099158,6.823340817356506,2.3596139114036716,0.9360372603339764
transformer_2025-02-06_15-03-13,transformer,0.6250528045260253,0.9877764371059606,1.406617391236752,0.902294498079878
lstm_2025-02-06_15-03-10,lstm,0.6216490029932343,2.6176428344404985,1.405619488930566,0.8122658149798965
tft_2025-02-06_15-02-58,tft,0.4874590773226782,1.1340417435947818,1.1694570516707767,0.8859171217683788
tcn_2025-02-06_15-02-57,tcn,1.0266932539744074,0.9175649089731042,1.999004278280974,0.8296997033898025
nhits_2025-02-06_15-02-54,nhits,0.4778876054470089,1.117498867749764,1.2286573479078111,0.8230865101718232
deepar_2025-02-06_15-02-41,deepar,1.3572313752802712,4.680697154906443,1.8966288512490328,0.8362454871940033
lstm_2025-02-06_15-02-33,lstm,1.5148328081670974,8.627345099951683,1.4701559594431637,0.8173677489123381
tcn_2025-02-06_15-02-24,tcn,1.0063198546285586,1.2339457111544607,1.9485542005809595,0.8234242475150948
transformer_2025-02-06_15-02-24,transformer,0.6333201946027244,1.347258642973398,1.4060685264750374,0.9065629962040944
tft_2025-02-06_15-02-17,tft,0.602457501392724,1.1857035536872056,1.4845603345698175,0.9643123125481178
nhits_2025-02-06_15-02-13,nhits,0.4780876875872676,0.9940192983160232,1.217690944972147,0.8347546653178951
deepar_2025-02-06_15-02-03,deepar,1.1284544029360315,5.405567593473941,1.9722260635858784,0.8440123778074751
lstm_2025-02-06_15-01-56,lstm,0.5569277609161581,1.3977366006153102,1.2909238955569933,0.7801154528356269
tcn_2025-02-06_15-01-50,tcn,1.0136077945635265,1.1850876938774884,1.9607911227877557,0.8140202959442078
tft_2025-02-06_15-01-36,tft,0.4913975786968872,0.7283604724682436,1.2351559975469029,0.9467811297501444
nhits_2025-02-06_15-01-35,nhits,0.4775862584075922,1.2706062430517742,1.189429933566556,0.8273594517289373
transformer_2025-02-06_15-01-35,transformer,0.629063312654151,0.9917513915402876,1.4108186696241567,0.9100180119276048
deepar_2025-02-06_15-01-25,deepar,1.3050346968094255,4.451028870556289,2.285338849241861,0.8992926936949153
lstm_2025-02-06_15-01-19,lstm,1.761987569258755,9.335151669008193,2.48651456980812,0.8302067063482064
tcn_2025-02-06_15-01-17,tcn,1.0300468415567647,0.9044562461424616,2.0059804110578385,0.8357176647695435
nhits_2025-02-06_15-00-58,nhits,0.4810453988771795,0.9623716690717374,1.2264915905757536,0.8193942353777263
tft_2025-02-06_15-00-55,tft,0.5331165419544674,1.1686160013502895,1.2709570455089083,0.911029723122754
transformer_2025-02-06_15-00-46,transformer,0.6449471554935186,0.9637996891238868,1.4216747061128991,0.9035064567290152
deepar_2025-02-06_15-00-46,deepar,1.756545439244219,7.894745690810304,1.8660928402790784,0.8559100044048046
tcn_2025-02-06_15-00-44,tcn,0.9891360481660906,1.374544671504081,1.9199851528348548,0.8196470923150134
lstm_2025-02-06_15-00-42,lstm,1.0774745297192927,5.344277458339062,1.2519597153578053,0.8016376165420656
nhits_2025-02-06_15-00-21,nhits,0.4770172455903513,1.0495080204134064,1.2003161583772013,0.8305206230324705
tft_2025-02-06_15-00-14,tft,0.6078930260230302,1.3674004601996246,1.4884071723859318,0.93757360482879
tcn_2025-02-06_15-00-10,tcn,1.0098105865143827,0.9149645865882714,1.9824842160618936,0.8244315383817686
deepar_2025-02-06_15-00-08,deepar,1.322088539802663,6.585108408677865,2.626421370567595,0.8374247545152521
lstm_2025-02-06_15-00-05,lstm,0.9771050659803964,4.631752621669566,1.219536844448435,0.8167293977916545
transformer_2025-02-06_14-59-57,transformer,0.6332310002449696,0.8343961566155365,1.4199997727393547,0.8724787479738141
nhits_2025-02-06_14-59-44,nhits,0.4884822283618652,0.8946395913518533,1.243130406641873,0.8263750580589637
tcn_2025-02-06_14-59-37,tcn,1.0565043388201574,0.963012639417972,2.064448946774183,0.8238802590143041
tft_2025-02-06_14-59-34,tft,0.551341570719631,1.0675142604010557,1.310095470645389,0.9940569541509956
deepar_2025-02-06_14-59-29,deepar,2.152968958053407,8.402738410485343,4.538358495477163,0.9470112776607656
lstm_2025-02-06_14-59-28,lstm,0.8102088956781046,5.263639273398237,1.1832068506262372,0.8254992163470944
transformer_2025-02-06_14-59-12,transformer,0.6164122867416938,0.7800451145348164,1.40707082063197,0.8664674921166104
tcn_2025-02-06_14-59-03,tcn,1.080947525416649,0.9080176891242544,2.0853584027814405,0.8131942387832247
nhits_2025-02-06_14-59-03,nhits,0.5030694428307185,1.1066131117715394,1.249289992302499,0.8207631509398561
tft_2025-02-06_14-58-54,tft,0.6544275590251257,1.2411787711243916,1.648049800392117,0.9219755378106366
lstm_2025-02-06_14-58-52,lstm,1.1381555041998934,7.13581080406602,1.554332399289908,0.8158356291920785
deepar_2025-02-06_14-58-50,deepar,3.162977871794729,11.683507891650269,2.7926783003140883,0.8824166968045637
tcn_2025-02-06_14-58-30,tcn,1.0128954422984011,0.9966647697280028,1.9752052207628183,0.817908310924497
nhits_2025-02-06_14-58-25,nhits,0.5019620733915837,0.9749812190150778,1.2717799537662358,0.8217689678873248
transformer_2025-02-06_14-58-23,transformer,0.647161766499944,0.6452600651282938,1.4242997606557193,0.8766861170377878
tft_2025-02-06_14-58-15,tft,0.5288070185715938,1.106229794219748,1.3319301076745982,0.905231698451902
lstm_2025-02-06_14-58-15,lstm,0.663290516041998,2.3855546018258273,1.4260885301952952,0.8261049316381402
deepar_2025-02-06_14-58-12,deepar,1.7052192635827954,5.915327260057193,2.559530097947293,0.8445939027687626
tcn_2025-02-06_14-57-57,tcn,0.988743854825488,1.0794506009727545,1.9438739608319655,0.8125784583008655
nhits_2025-02-06_14-57-47,nhits,0.4806904691449147,1.2259048996537634,1.2249536263464416,0.8298904999442723
lstm_2025-02-06_14-57-38,lstm,0.6337568402262743,4.2461022847157315,1.207968519230387,0.8164309770288065
tft_2025-02-06_14-57-35,tft,0.5338985868046302,0.9801072649882964,1.3371315317219663,0.9912513939620894
transformer_2025-02-06_14-57-34,transformer,0.6522070727019313,0.766173919728322,1.4236220747477295,0.9015686857654616
deepar_2025-02-06_14-57-33,deepar,1.3790443755619373,5.953490934747006,2.0406881947965303,0.927191302704308
tcn_2025-02-06_14-57-24,tcn,1.0110128871858035,0.9121604323039408,1.984631718864529,0.8314158426850196
nhits_2025-02-06_14-57-08,nhits,0.4903650614419163,1.178639403502167,1.2478706097675445,0.8253744965338189
lstm_2025-02-06_14-57-02,lstm,0.8691458124187588,4.34774391192837,1.2873149350101831,0.7812291043131705
tft_2025-02-06_14-56-54,tft,0.4876150741189324,1.0089388581225964,1.1873221414936046,0.916839205681363
deepar_2025-02-06_14-56-54,deepar,1.4751622408483134,6.4008262931150695,1.9299324117474623,0.8222891598978006
tcn_2025-02-06_14-56-51,tcn,1.0374798722316818,0.8985654096215384,2.0238265904901525,0.8395427957062831
transformer_2025-02-06_14-56-48,transformer,0.6311768947655472,1.018309683754818,1.4077010853294478,0.919889492432937
nhits_2025-02-06_14-56-29,nhits,0.4777959466190195,1.3775378151902664,1.2132175409490944,0.8185488000378737
lstm_2025-02-06_14-56-26,lstm,0.9846149994690436,4.972906385556241,1.223398322517915,0.7830630332860343
tcn_2025-02-06_14-56-18,tcn,1.0051889834336751,0.9460303076903565,1.9718946645686677,0.8272771830753902
tft_2025-02-06_14-56-15,tft,0.5129610093984208,1.1982365961715886,1.455851867547343,0.8925639459734683
deepar_2025-02-06_14-56-16,deepar,2.711908360232804,10.108810975613771,4.184080957478838,0.852723798388258
transformer_2025-02-06_14-55-56,transformer,0.6246207897553668,0.9645499994401509,1.4013965246573188,0.871575960313039
nhits_2025-02-06_14-55-50,nhits,0.4915933719078116,1.5247026917546953,1.240079974309389,0.8250941748699874
lstm_2025-02-06_14-55-49,lstm,0.5872500492939771,3.822969167126599,1.4044548306475992,0.785521253266984
tcn_2025-02-06_14-55-44,tcn,1.0096137970691916,0.9477036497884204,1.97570151558109,0.820166369438019
deepar_2025-02-06_14-55-37,deepar,1.8562617214888544,7.255218606453278,2.848773864737874,0.9727796658759228
tft_2025-02-06_14-55-33,tft,0.4794341178313955,1.132230633851853,1.188417065017496,0.9508780465768578
nhits_2025-02-06_14-55-14,nhits,0.4879912369959241,1.0146379986513094,1.2185939004441415,0.8274447022820525
lstm_2025-02-06_14-55-12,lstm,0.9604384003991356,6.164671895205005,1.560964380389399,0.8156038656392518
tcn_2025-02-06_14-55-11,tcn,0.9854679167263708,1.1353318641356145,1.9363311992376249,0.820613745838175
transformer_2025-02-06_14-55-07,transformer,0.6371472516186308,0.9958868923031428,1.4220415262652704,0.8589586488369023
deepar_2025-02-06_14-54-59,deepar,1.3466592877180998,6.885976487239614,2.3064487335799577,0.8402449924432103
tft_2025-02-06_14-54-54,tft,0.5095886210037573,0.7320874989157349,1.2299455376613853,0.9435578249394894
tcn_2025-02-06_14-54-38,tcn,1.0299485808990037,1.1065139750270914,1.9853412993680812,0.8142203459387546
lstm_2025-02-06_14-54-35,lstm,0.605447830263931,2.5693642980508593,1.4958642922115466,0.7892730317133314
nhits_2025-02-06_14-54-35,nhits,0.4854217462277731,1.0746945208694616,1.2395733881990023,0.8337570244775099
deepar_2025-02-06_14-54-21,deepar,1.9742683933012488,8.260317377093386,2.0365671718682186,0.8506567005420584
tft_2025-02-06_14-54-14,tft,0.4851090121647583,1.0407634188830182,1.183889549074668,0.8910260868289739
transformer_2025-02-06_14-54-13,transformer,0.6275986813474401,1.4330290710010982,1.4031207741478935,0.8551207125720466
tcn_2025-02-06_14-54-05,tcn,0.9963462798164152,0.9411912687184224,1.963688620953836,0.829987432521856
lstm_2025-02-06_14-53-57,lstm,0.727006680750157,2.78194572811917,1.7626762724256042,0.8238206117335336
nhits_2025-02-06_14-53-55,nhits,0.4790688134025641,1.144997975068694,1.208343073133469,0.8439294334091342
deepar_2025-02-06_14-53-42,deepar,1.5036433882780305,6.614909379328317,1.5789517797036898,0.8960643054350563
tft_2025-02-06_14-53-34,tft,0.5575589478051646,0.9188289566408396,1.3998711907525103,0.9149258720505116
